"ORIGINAL_ITEM_TEXT","FIDO","FIDO_DESCRIPTION","BRAND_ID","BRAND_NAME","BUSINESS_ID","BUSINESS_NAME","CATEGORY_ID","CATEGORY_NAME","CATEGORY_ID_HIERARCHY","CATEGORY_NAME_HIERARCHY"
"Essentia Water LLC , 99.9% Pure, Infused with Electrolytes for a Smooth Taste, pH 9.5 or Higher; Ionized Alkaline Water, Black, 42.3 Fl Oz (Pack of 12","d271e788-d9a5-44a8-9c9f-7c76c730afbe","Essentia Water","clbtki4qhg1t72oit9d0","Essentia","61dc504a5806c5140572e822","Nestle","d0135ca2-24f6-442a-8697-0e59bd7862c1","Purified Unflavored Water","841401c766854ce69aceccf3603fa69b.aecbba3a79584b788a939215b963e9a7.4145bd4b66e34395b990cd3ac317e853.d0135ca224f6442a86970e59bd7862c1","Beverages > Water > Purified Water > Purified Unflavored Water"
"essentia water 0.05 btl deposit","d271e788-d9a5-44a8-9c9f-7c76c730afbe","Essentia Water","clbtki4qhg1t72oit9d0","Essentia","61dc504a5806c5140572e822","Nestle","d0135ca2-24f6-442a-8697-0e59bd7862c1","Purified Unflavored Water","841401c766854ce69aceccf3603fa69b.aecbba3a79584b788a939215b963e9a7.4145bd4b66e34395b990cd3ac317e853.d0135ca224f6442a86970e59bd7862c1","Beverages > Water > Purified Water > Purified Unflavored Water"
"essentia wtr sport","d271e788-d9a5-44a8-9c9f-7c76c730afbe","Essentia Water","clbtki4qhg1t72oit9d0","Essentia","61dc504a5806c5140572e822","Nestle","d0135ca2-24f6-442a-8697-0e59bd7862c1","Purified Unflavored Water","841401c766854ce69aceccf3603fa69b.aecbba3a79584b788a939215b963e9a7.4145bd4b66e34395b990cd3ac317e853.d0135ca224f6442a86970e59bd7862c1","Beverages > Water > Purified Water > Purified Unflavored Water"
"essentia water sport cap 700ml","98fad793-5d43-468b-ae79-6ed1a76ab3f7","Essentia Ionized Alkaline Drinking Water - 700ml","clbtki4qhg1t72oit9d0","Essentia","61dc504a5806c5140572e822","Nestle","d0135ca2-24f6-442a-8697-0e59bd7862c1","Purified Unflavored Water","841401c766854ce69aceccf3603fa69b.aecbba3a79584b788a939215b963e9a7.4145bd4b66e34395b990cd3ac317e853.d0135ca224f6442a86970e59bd7862c1","Beverages > Water > Purified Water > Purified Unflavored Water"
"essentia wisprtap 700ml","98fad793-5d43-468b-ae79-6ed1a76ab3f7","Essentia Ionized Alkaline Drinking Water - 700ml","clbtki4qhg1t72oit9d0","Essentia","61dc504a5806c5140572e822","Nestle","d0135ca2-24f6-442a-8697-0e59bd7862c1","Purified Unflavored Water","841401c766854ce69aceccf3603fa69b.aecbba3a79584b788a939215b963e9a7.4145bd4b66e34395b990cd3ac317e853.d0135ca224f6442a86970e59bd7862c1","Beverages > Water > Purified Water > Purified Unflavored Water"
"Hill Country Fare Natural Texas Spring Water, 1 gal","6629c157-923e-4035-b8d3-549de8df8053","Hill Country Fare Purified Drinking Water-1 Gal","cnnilb4k3a5comdddm4g","Hill Country Fare","61eeed77c53c7f5bd78578de","H-E-B","d0135ca2-24f6-442a-8697-0e59bd7862c1","Purified Unflavored Water","841401c766854ce69aceccf3603fa69b.aecbba3a79584b788a939215b963e9a7.4145bd4b66e34395b990cd3ac317e853.d0135ca224f6442a86970e59bd7862c1","Beverages > Water > Purified Water > Purified Unflavored Water"
"dor park .5 ltr 24pk single","9c1497b5-c238-4de0-9a87-4d1b3573e03f","Deer Park Natural Spring Water-16.9 Fl Oz-24 Count","cln05csqhg1sorcd4mmg","Deer Park","656dfef1c7394df585b27192","BlueTriton Brands","d0135ca2-24f6-442a-8697-0e59bd7862c1","Purified Unflavored Water","841401c766854ce69aceccf3603fa69b.aecbba3a79584b788a939215b963e9a7.4145bd4b66e34395b990cd3ac317e853.d0135ca224f6442a86970e59bd7862c1","Beverages > Water > Purified Water > Purified Unflavored Water"
"Deer Park Bottled Spring Water, 16.9 Ounce (24 Bottles)","25b25616-8970-4a77-932d-bd22330d3154","Deer Park Natural Spring Water - 16.9 Fl Oz - Pack Of 24","cln05csqhg1sorcd4mmg","Deer Park","656dfef1c7394df585b27192","BlueTriton Brands","d0135ca2-24f6-442a-8697-0e59bd7862c1","Purified Unflavored Water","841401c766854ce69aceccf3603fa69b.aecbba3a79584b788a939215b963e9a7.4145bd4b66e34395b990cd3ac317e853.d0135ca224f6442a86970e59bd7862c1","Beverages > Water > Purified Water > Purified Unflavored Water"
"poland spring water 3 l","c5cc6270-b3cd-423f-b9fc-a45ed7667e4c","Nestle Poland Spring Bottled Water - 3 L","clmvumcqhg1soqvfrgu0","Poland Spring","656dfef1c7394df585b27192","BlueTriton Brands","d0135ca2-24f6-442a-8697-0e59bd7862c1","Purified Unflavored Water","841401c766854ce69aceccf3603fa69b.aecbba3a79584b788a939215b963e9a7.4145bd4b66e34395b990cd3ac317e853.d0135ca224f6442a86970e59bd7862c1","Beverages > Water > Purified Water > Purified Unflavored Water"
"poland sport 6p","a6c3bbd3-1049-4e80-95c8-24fc351ff584","Distilled Water 128 Oz 6pk","clmvumcqhg1soqvfrgu0","Poland Spring","656dfef1c7394df585b27192","BlueTriton Brands","d0135ca2-24f6-442a-8697-0e59bd7862c1","Purified Unflavored Water","841401c766854ce69aceccf3603fa69b.aecbba3a79584b788a939215b963e9a7.4145bd4b66e34395b990cd3ac317e853.d0135ca224f6442a86970e59bd7862c1","Beverages > Water > Purified Water > Purified Unflavored Water"
"plnd sprng wir 40p","fd9b2659-1dc7-4d74-b80b-cd7af4c949d4","Poland Spring Natural Spring Water - 40 Pack - 16.9 Ounce","clmvumcqhg1soqvfrgu0","Poland Spring","656dfef1c7394df585b27192","BlueTriton Brands","d0135ca2-24f6-442a-8697-0e59bd7862c1","Purified Unflavored Water","841401c766854ce69aceccf3603fa69b.aecbba3a79584b788a939215b963e9a7.4145bd4b66e34395b990cd3ac317e853.d0135ca224f6442a86970e59bd7862c1","Beverages > Water > Purified Water > Purified Unflavored Water"
"pure life water 28pk/0.51tr mp bundle 116296","4149fe00-5105-4b75-999e-df077a0ee7f7","PURE LIFE WATER MULTIPACK","cln2ba4qhg1sol8m406g","Pure Life","656dfef1c7394df585b27192","BlueTriton Brands","d0135ca2-24f6-442a-8697-0e59bd7862c1","Purified Unflavored Water","841401c766854ce69aceccf3603fa69b.aecbba3a79584b788a939215b963e9a7.4145bd4b66e34395b990cd3ac317e853.d0135ca224f6442a86970e59bd7862c1","Beverages > Water > Purified Water > Purified Unflavored Water"
"pure life 5liter sngl","520cc219-5dc7-4070-bf13-de1c36471a31","Nestle Pure Life Drink Water Bottle - 16.9 Oz","cln2ba4qhg1sol8m406g","Pure Life","656dfef1c7394df585b27192","BlueTriton Brands","d0135ca2-24f6-442a-8697-0e59bd7862c1","Purified Unflavored Water","841401c766854ce69aceccf3603fa69b.aecbba3a79584b788a939215b963e9a7.4145bd4b66e34395b990cd3ac317e853.d0135ca224f6442a86970e59bd7862c1","Beverages > Water > Purified Water > Purified Unflavored Water"
"hre life wtr 16.9z 6pk","cbee2602-d3e7-4333-91c8-6505a3bbdf7a","Nestle Pure Life Drinking Water Bottle 6pk 16.9 Oz","cln2ba4qhg1sol8m406g","Pure Life","656dfef1c7394df585b27192","BlueTriton Brands","d0135ca2-24f6-442a-8697-0e59bd7862c1","Purified Unflavored Water","841401c766854ce69aceccf3603fa69b.aecbba3a79584b788a939215b963e9a7.4145bd4b66e34395b990cd3ac317e853.d0135ca224f6442a86970e59bd7862c1","Beverages > Water > Purified Water > Purified Unflavored Water"
"cr gysr spr wtr 1z8z","e676621e-acdf-4bf9-b925-0fa379d9cacd","Crys Gys Alpn Sprn Wtr Btl-8 Oz","ckoonda7fhpd73oceeq0","CRYSTAL GEYSER","65318b8f9a42420d9c435df8","CG ROXANE, LLC","d0135ca2-24f6-442a-8697-0e59bd7862c1","Purified Unflavored Water","841401c766854ce69aceccf3603fa69b.aecbba3a79584b788a939215b963e9a7.4145bd4b66e34395b990cd3ac317e853.d0135ca224f6442a86970e59bd7862c1","Beverages > Water > Purified Water > Purified Unflavored Water"
"icelandic glacial wtr 16.9z","76de8701-1f77-41ca-a507-8cc93876f814","Icelandic Glacial Natural Spring Water - 16.9 Oz Bottles","cq2mvefkgvjcdnsnfccg","ICELANDIC","6682d7f44a64820a89745902","ICELANDIC WATER HOLDINGS","d0135ca2-24f6-442a-8697-0e59bd7862c1","Purified Unflavored Water","841401c766854ce69aceccf3603fa69b.aecbba3a79584b788a939215b963e9a7.4145bd4b66e34395b990cd3ac317e853.d0135ca224f6442a86970e59bd7862c1","Beverages > Water > Purified Water > Purified Unflavored Water"
"icelandic water 1 liter","6abe558b-c03b-4082-84ee-1186421e0f64","Iceland Spring Natural Spring Water 1 Liter Bottle","cq2mvefkgvjcd225nq90","ICELAND SPRING","6682d7f4a60e1b1629e36e24","ICELAND SPRING EHF","d0135ca2-24f6-442a-8697-0e59bd7862c1","Purified Unflavored Water","841401c766854ce69aceccf3603fa69b.aecbba3a79584b788a939215b963e9a7.4145bd4b66e34395b990cd3ac317e853.d0135ca224f6442a86970e59bd7862c1","Beverages > Water > Purified Water > Purified Unflavored Water"
"MOUNTAIN VALLEY WATER Spring Water, 16.9 FZ","774aef43-bf2e-46f4-ae0b-457bc613c5b2","Mntn Vly Sprn Wtr Btl 16.9 Oz","cq2n02nkgvjcbkrqueqg","MOUNTAIN VALLEY","6682d860614de148508b77ea","SAMMONS ENTERPRISES INC","d0135ca2-24f6-442a-8697-0e59bd7862c1","Purified Unflavored Water","841401c766854ce69aceccf3603fa69b.aecbba3a79584b788a939215b963e9a7.4145bd4b66e34395b990cd3ac317e853.d0135ca224f6442a86970e59bd7862c1","Beverages > Water > Purified Water > Purified Unflavored Water"
"LIFEWTR 33 81OZ","270d126f-6d14-411a-8a7c-9483c407bebd","Life Wtr Natural Purified Water Plastic Bottle-1 Ct 33.8 Oz","5d66dd526d5f3b6188d4f04f","LIFEWTR","5332f5fbe4b03c9a25efd0ba","Pepsico","d0135ca2-24f6-442a-8697-0e59bd7862c1","Purified Unflavored Water","841401c766854ce69aceccf3603fa69b.aecbba3a79584b788a939215b963e9a7.4145bd4b66e34395b990cd3ac317e853.d0135ca224f6442a86970e59bd7862c1","Beverages > Water > Purified Water > Purified Unflavored Water"
"aofina wtr 200z","c03a22ae-52d7-445c-969c-855d816b08bc","Aquafina Natural Purified Water 20-oz 1-ct","5332f5fde4b03c9a25efd0bc","Aquafina","5332f5fbe4b03c9a25efd0ba","Pepsico","d0135ca2-24f6-442a-8697-0e59bd7862c1","Purified Unflavored Water","841401c766854ce69aceccf3603fa69b.aecbba3a79584b788a939215b963e9a7.4145bd4b66e34395b990cd3ac317e853.d0135ca224f6442a86970e59bd7862c1","Beverages > Water > Purified Water > Purified Unflavored Water"
"aquafina 24s 16.9oz","c1181b69-a1dd-46e9-8241-4035991a0028","Aquafina Purified Drinking Water - 16.9 Fl Oz - 24 Pk","5332f5fde4b03c9a25efd0bc","Aquafina","5332f5fbe4b03c9a25efd0ba","Pepsico","d0135ca2-24f6-442a-8697-0e59bd7862c1","Purified Unflavored Water","841401c766854ce69aceccf3603fa69b.aecbba3a79584b788a939215b963e9a7.4145bd4b66e34395b990cd3ac317e853.d0135ca224f6442a86970e59bd7862c1","Beverages > Water > Purified Water > Purified Unflavored Water"
"best yet 24pk puriet","c75d0373-fd04-43d4-b325-8518ae3d5a0c","Best Yet Purified Drinking Water 16.9 Oz - 24 Ct","cu04ajnkgvjd4u8k0qvg","Best Yet","64ca6db3bf92b433406ab704","C&S Whole Sale Grocers","d0135ca2-24f6-442a-8697-0e59bd7862c1","Purified Unflavored Water","841401c766854ce69aceccf3603fa69b.aecbba3a79584b788a939215b963e9a7.4145bd4b66e34395b990cd3ac317e853.d0135ca224f6442a86970e59bd7862c1","Beverages > Water > Purified Water > Purified Unflavored Water"
"Member's Mark Purified Water 4 Gallon Square Bottle for Water Dispensers","0f1b2d86-8905-425c-af4e-a8ab06fc47d3","Members Mark Purified Water 4-gallon","cjn1arp7msfcon3mbngg","Member's Mark","61f04e9656ee275f82389bad","Sam's Club","d0135ca2-24f6-442a-8697-0e59bd7862c1","Purified Unflavored Water","841401c766854ce69aceccf3603fa69b.aecbba3a79584b788a939215b963e9a7.4145bd4b66e34395b990cd3ac317e853.d0135ca224f6442a86970e59bd7862c1","Beverages > Water > Purified Water > Purified Unflavored Water"
"member's mark purified water 16.9 fl. oz., 40","ff27adf9-23a6-49be-93e6-257d8537a7c5","Members Mark Purified Water 16.9 Fl Oz - 40 Pk","cjn1arp7msfcon3mbngg","Member's Mark","61f04e9656ee275f82389bad","Sam's Club","d0135ca2-24f6-442a-8697-0e59bd7862c1","Purified Unflavored Water","841401c766854ce69aceccf3603fa69b.aecbba3a79584b788a939215b963e9a7.4145bd4b66e34395b990cd3ac317e853.d0135ca224f6442a86970e59bd7862c1","Beverages > Water > Purified Water > Purified Unflavored Water"
"dasani 200z pl bt","286d7a7e-e8c7-4601-b3a2-af49d38bfed6","Dasani Purified Water Bottle - 20 Fl Oz","61dc57845806c5140572e838","DASANI","61dc4a3b5806c5140572e820","The Coca-Cola Company","d0135ca2-24f6-442a-8697-0e59bd7862c1","Purified Unflavored Water","841401c766854ce69aceccf3603fa69b.aecbba3a79584b788a939215b963e9a7.4145bd4b66e34395b990cd3ac317e853.d0135ca224f6442a86970e59bd7862c1","Beverages > Water > Purified Water > Purified Unflavored Water"
"vitamin water energy 200z","1088ec7f-a68d-4b93-9a33-f0235671620d","Glaceau Vitamin Water Natural Water Plastic Bottle-1 Ct-20 Oz","cjn3inp7msfcomqhtjjg","vitaminwater","61dc4a3b5806c5140572e820","The Coca-Cola Company","d0135ca2-24f6-442a-8697-0e59bd7862c1","Purified Unflavored Water","841401c766854ce69aceccf3603fa69b.aecbba3a79584b788a939215b963e9a7.4145bd4b66e34395b990cd3ac317e853.d0135ca224f6442a86970e59bd7862c1","Beverages > Water > Purified Water > Purified Unflavored Water"
"smartwateralkal lineantiox700ml","c388d588-dbb7-4889-9df1-abf9a67f36a0","Glaceau Smartwater Alkaline Water","clahkp0gv20sokijier0","smartwater","61dc4a3b5806c5140572e820","The Coca-Cola Company","d0135ca2-24f6-442a-8697-0e59bd7862c1","Purified Unflavored Water","841401c766854ce69aceccf3603fa69b.aecbba3a79584b788a939215b963e9a7.4145bd4b66e34395b990cd3ac317e853.d0135ca224f6442a86970e59bd7862c1","Beverages > Water > Purified Water > Purified Unflavored Water"
"glaceau smart watepo","106b4cef-d2af-40e0-a7cb-33c6cf1dbaa6","Glaceau Smartwater","clahkp0gv20sokijier0","smartwater","61dc4a3b5806c5140572e820","The Coca-Cola Company","d0135ca2-24f6-442a-8697-0e59bd7862c1","Purified Unflavored Water","841401c766854ce69aceccf3603fa69b.aecbba3a79584b788a939215b963e9a7.4145bd4b66e34395b990cd3ac317e853.d0135ca224f6442a86970e59bd7862c1","Beverages > Water > Purified Water > Purified Unflavored Water"
"glaceru smartwater","106b4cef-d2af-40e0-a7cb-33c6cf1dbaa6","Glaceau Smartwater","clahkp0gv20sokijier0","smartwater","61dc4a3b5806c5140572e820","The Coca-Cola Company","d0135ca2-24f6-442a-8697-0e59bd7862c1","Purified Unflavored Water","841401c766854ce69aceccf3603fa69b.aecbba3a79584b788a939215b963e9a7.4145bd4b66e34395b990cd3ac317e853.d0135ca224f6442a86970e59bd7862c1","Beverages > Water > Purified Water > Purified Unflavored Water"
"mix smartwater 200z","df753a6a-bfb6-466f-ac6d-3540c814c5a9","Smartwater - 20 Fl Oz Bottle","clahkp0gv20sokijier0","smartwater","61dc4a3b5806c5140572e820","The Coca-Cola Company","d0135ca2-24f6-442a-8697-0e59bd7862c1","Purified Unflavored Water","841401c766854ce69aceccf3603fa69b.aecbba3a79584b788a939215b963e9a7.4145bd4b66e34395b990cd3ac317e853.d0135ca224f6442a86970e59bd7862c1","Beverages > Water > Purified Water > Purified Unflavored Water"
"blaceau smartwater 200z","df753a6a-bfb6-466f-ac6d-3540c814c5a9","Smartwater - 20 Fl Oz Bottle","clahkp0gv20sokijier0","smartwater","61dc4a3b5806c5140572e820","The Coca-Cola Company","d0135ca2-24f6-442a-8697-0e59bd7862c1","Purified Unflavored Water","841401c766854ce69aceccf3603fa69b.aecbba3a79584b788a939215b963e9a7.4145bd4b66e34395b990cd3ac317e853.d0135ca224f6442a86970e59bd7862c1","Beverages > Water > Purified Water > Purified Unflavored Water"
"smartwater 1l","fbc177eb-d086-47c7-8816-97cfbeab45a5","smartwater SINGLE","clahkp0gv20sokijier0","smartwater","61dc4a3b5806c5140572e820","The Coca-Cola Company","d0135ca2-24f6-442a-8697-0e59bd7862c1","Purified Unflavored Water","841401c766854ce69aceccf3603fa69b.aecbba3a79584b788a939215b963e9a7.4145bd4b66e34395b990cd3ac317e853.d0135ca224f6442a86970e59bd7862c1","Beverages > Water > Purified Water > Purified Unflavored Water"
"nice! purifd drink wtr 16.9oz 24s","b1bcf510-3f4c-435f-b9f2-32b3b83822b3","Nice Purified Water - 16.9 Fl Oz","cnj0bukk3a5conoeqkv0","Nice!","6238c867230f103f78a112f8","Walgreens","d0135ca2-24f6-442a-8697-0e59bd7862c1","Purified Unflavored Water","841401c766854ce69aceccf3603fa69b.aecbba3a79584b788a939215b963e9a7.4145bd4b66e34395b990cd3ac317e853.d0135ca224f6442a86970e59bd7862c1","Beverages > Water > Purified Water > Purified Unflavored Water"
"nice! purified water 16.90z (n)","b1bcf510-3f4c-435f-b9f2-32b3b83822b3","Nice Purified Water - 16.9 Fl Oz","cnj0bukk3a5conoeqkv0","Nice!","6238c867230f103f78a112f8","Walgreens","d0135ca2-24f6-442a-8697-0e59bd7862c1","Purified Unflavored Water","841401c766854ce69aceccf3603fa69b.aecbba3a79584b788a939215b963e9a7.4145bd4b66e34395b990cd3ac317e853.d0135ca224f6442a86970e59bd7862c1","Beverages > Water > Purified Water > Purified Unflavored Water"
"nice! distilled water 1gl food","2ae6ce6c-d547-4a41-a8fb-e80e26a50551","Nice Distilled Alkaline Water - 1 Gal","cnj0bukk3a5conoeqkv0","Nice!","6238c867230f103f78a112f8","Walgreens","d0135ca2-24f6-442a-8697-0e59bd7862c1","Purified Unflavored Water","841401c766854ce69aceccf3603fa69b.aecbba3a79584b788a939215b963e9a7.4145bd4b66e34395b990cd3ac317e853.d0135ca224f6442a86970e59bd7862c1","Beverages > Water > Purified Water > Purified Unflavored Water"
"glacier water 5 ga","63c26bd4-341a-45fb-8537-407890a0436f","Glacier Water","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","d0135ca2-24f6-442a-8697-0e59bd7862c1","Purified Unflavored Water","841401c766854ce69aceccf3603fa69b.aecbba3a79584b788a939215b963e9a7.4145bd4b66e34395b990cd3ac317e853.d0135ca224f6442a86970e59bd7862c1","Beverages > Water > Purified Water > Purified Unflavored Water"
"26""x26"" Linen Blend Euro Bed Pillow Gray - Hearth & Hand with Magnolia: Farmhouse Style, Indoor, Removable Cover","06195f85-f3fc-4693-8ddf-6e62f3e602b1","26"" X 26"" EURO PILLOW GRAY - HEARTH & HAND™ WITH MAGNOLIA","cjod2u97msfcol7km7n0","Hearth & Hand with Magnolia","63068f0c2426542ddf3b8e7f","Target Corporation","d0d2874e-61e8-4ed7-bab5-9a2e94a32f98","Throw Pillows","f11f72d27b3e4adb818ff7983cddc5dd.3599926f251742cf8d66395a1cd73809.d0d2874e61e84ed7bab59a2e94a32f98","Home & Garden > Decor > Throw Pillows"
"Kroger Tomato Sauce (15 oz)","ab729ab8-9d38-4436-aaa2-5ace5fc9b2db","Kroger Tomato Sauce - 15 Oz","cjmcobp7msfcomcm3g6g","Kroger Brand","62c89203c19ca05aa7da41cb","The Kroger Co","d0e80765-7e37-4061-8c85-0638faf305d9","Tomatoes","34415ca7fa1746c29f06a009c58af79f.ef70e81ce88f419c9cb4c008ae0eb29a.d0e807657e3740618c850638faf305d9","Pantry > Packaged Vegetables > Tomatoes"
"Pomi Tomatoes Strained Italian, 26 Ounce","3e642840-92ae-4fe4-85e6-34244baa43b6","Pomi Strained Tomato - 26.46 Oz","cq2n0gfkgvjcfme2rglg","POMI","6682d8a1614de148508b7805","BOSCHI FOOD & BVRG S P A","d0e80765-7e37-4061-8c85-0638faf305d9","Tomatoes","34415ca7fa1746c29f06a009c58af79f.ef70e81ce88f419c9cb4c008ae0eb29a.d0e807657e3740618c850638faf305d9","Pantry > Packaged Vegetables > Tomatoes"
"tuto pld plom tom","72229b58-6e03-4976-9889-30635ac62f76","TUTTOROSSO TOMATO PASTE","60c0ebbfd1d25341d4628aff","Tuttorosso","60c0ea9fd1d25341d4628afc","Red Gold","d0e80765-7e37-4061-8c85-0638faf305d9","Tomatoes","34415ca7fa1746c29f06a009c58af79f.ef70e81ce88f419c9cb4c008ae0eb29a.d0e807657e3740618c850638faf305d9","Pantry > Packaged Vegetables > Tomatoes"
"tuto cred tom n","65683082-3363-4ffb-90f4-c280de222850","TUTTOROSSO TOMATOES","60c0ebbfd1d25341d4628aff","Tuttorosso","60c0ea9fd1d25341d4628afc","Red Gold","d0e80765-7e37-4061-8c85-0638faf305d9","Tomatoes","34415ca7fa1746c29f06a009c58af79f.ef70e81ce88f419c9cb4c008ae0eb29a.d0e807657e3740618c850638faf305d9","Pantry > Packaged Vegetables > Tomatoes"
"nellies nest eog a","55fc81a5-abea-4322-ae8c-afd23b51a5f3","NELLIES FREE RANGE EGGS","clp0rs4qhg1som2d4qrg","Nellie's Free Range","65720dc56694f0f1b8c25ddd","Pete and Gerry’s LLC","d12f1266-026a-4f68-a10c-f1edd649cffe","Fresh Eggs","4b14a562d5674e408042561f4556fd4c.d45a8f6834d24128a8077b4fcf119a17.d12f1266026a4f68a10cf1edd649cffe","Dairy > Eggs > Fresh Eggs"
"Nellies Free Range Eggs Large (6 ct)","ae272353-ce5c-41da-97d4-6e696bc0ea9d","NELLIES FREE RANGE HARD BOILED EGGS","clp0rs4qhg1som2d4qrg","Nellie's Free Range","65720dc56694f0f1b8c25ddd","Pete and Gerry’s LLC","d12f1266-026a-4f68-a10c-f1edd649cffe","Fresh Eggs","4b14a562d5674e408042561f4556fd4c.d45a8f6834d24128a8077b4fcf119a17.d12f1266026a4f68a10cf1edd649cffe","Dairy > Eggs > Fresh Eggs"
"gv 18 lg cfw","a8e9d95a-b7d2-4af7-bb72-d67c3568d642","Great Value Large White Eggs-18 Count","cjm9mb97msfcor1gpn4g","Great Value","63125d262840e263a349c779","Walmart Inc.","d12f1266-026a-4f68-a10c-f1edd649cffe","Fresh Eggs","4b14a562d5674e408042561f4556fd4c.d45a8f6834d24128a8077b4fcf119a17.d12f1266026a4f68a10cf1edd649cffe","Dairy > Eggs > Fresh Eggs"
"Great Value Cage-Free White Eggs, Large, 18 Count","2883b0f4-a389-4b1e-9e5f-e5bb72d3628a","Great Value Cage-free Large White Eggs-18 Count","cjm9mb97msfcor1gpn4g","Great Value","63125d262840e263a349c779","Walmart Inc.","d12f1266-026a-4f68-a10c-f1edd649cffe","Fresh Eggs","4b14a562d5674e408042561f4556fd4c.d45a8f6834d24128a8077b4fcf119a17.d12f1266026a4f68a10cf1edd649cffe","Dairy > Eggs > Fresh Eggs"
"happy egg org 12ct","89afc8b4-0ebc-4ed0-90ab-91b7d14144a2","Happy Eggs Free Range Organic - 12 Count","620c0c44c42fa35cc44368ee","Happy Egg","620c0bf3c42fa35cc44368ed","Happy Egg Co","d12f1266-026a-4f68-a10c-f1edd649cffe","Fresh Eggs","4b14a562d5674e408042561f4556fd4c.d45a8f6834d24128a8077b4fcf119a17.d12f1266026a4f68a10cf1edd649cffe","Dairy > Eggs > Fresh Eggs"
"Kikkoman Soy Sauce","abfed85c-b1a3-4fdc-948c-cc7b58d29558","Soy Sauce","cnl275ck3a5copql3ri0","Kikkoman","65ea236a047ee95ef039143f","Kikkoman Corporation","d159eb4b-8d24-4bab-99c4-d245b8ba5f39","Soy & Fish Sauce","34415ca7fa1746c29f06a009c58af79f.e88983eb6ae940e697a9e77a2294c3fe.d159eb4b8d244bab99c4d245b8ba5f39","Pantry > Sauces & Marinades > Soy & Fish Sauce"
"sauce kikkoman oyster","abfed85c-b1a3-4fdc-948c-cc7b58d29558","Soy Sauce","cnl275ck3a5copql3ri0","Kikkoman","65ea236a047ee95ef039143f","Kikkoman Corporation","d159eb4b-8d24-4bab-99c4-d245b8ba5f39","Soy & Fish Sauce","34415ca7fa1746c29f06a009c58af79f.e88983eb6ae940e697a9e77a2294c3fe.d159eb4b8d244bab99c4d245b8ba5f39","Pantry > Sauces & Marinades > Soy & Fish Sauce"
"kixkoman o sauce","abfed85c-b1a3-4fdc-948c-cc7b58d29558","Soy Sauce","cnl275ck3a5copql3ri0","Kikkoman","65ea236a047ee95ef039143f","Kikkoman Corporation","d159eb4b-8d24-4bab-99c4-d245b8ba5f39","Soy & Fish Sauce","34415ca7fa1746c29f06a009c58af79f.e88983eb6ae940e697a9e77a2294c3fe.d159eb4b8d244bab99c4d245b8ba5f39","Pantry > Sauces & Marinades > Soy & Fish Sauce"
"kikko soy sauce","abfed85c-b1a3-4fdc-948c-cc7b58d29558","Soy Sauce","cnl275ck3a5copql3ri0","Kikkoman","65ea236a047ee95ef039143f","Kikkoman Corporation","d159eb4b-8d24-4bab-99c4-d245b8ba5f39","Soy & Fish Sauce","34415ca7fa1746c29f06a009c58af79f.e88983eb6ae940e697a9e77a2294c3fe.d159eb4b8d244bab99c4d245b8ba5f39","Pantry > Sauces & Marinades > Soy & Fish Sauce"
"kikkoman soy sauce","abfed85c-b1a3-4fdc-948c-cc7b58d29558","Soy Sauce","cnl275ck3a5copql3ri0","Kikkoman","65ea236a047ee95ef039143f","Kikkoman Corporation","d159eb4b-8d24-4bab-99c4-d245b8ba5f39","Soy & Fish Sauce","34415ca7fa1746c29f06a009c58af79f.e88983eb6ae940e697a9e77a2294c3fe.d159eb4b8d244bab99c4d245b8ba5f39","Pantry > Sauces & Marinades > Soy & Fish Sauce"
"kikkoman soy sauce kikkoman","abfed85c-b1a3-4fdc-948c-cc7b58d29558","Soy Sauce","cnl275ck3a5copql3ri0","Kikkoman","65ea236a047ee95ef039143f","Kikkoman Corporation","d159eb4b-8d24-4bab-99c4-d245b8ba5f39","Soy & Fish Sauce","34415ca7fa1746c29f06a009c58af79f.e88983eb6ae940e697a9e77a2294c3fe.d159eb4b8d244bab99c4d245b8ba5f39","Pantry > Sauces & Marinades > Soy & Fish Sauce"
